car_id,documentsCheck,bodyFrame,mechanical,fluidsFilters,exhaust,engine,brakes,suspension,steeringControls,mirrors,seats,power,dashboardRoof,poshish,equipment,acHeater,electrical,carFrame,exteriorLights
383e08de-b2b7-49e8-bb49-fab30b652166,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0
7b9f4928-698a-4580-98c7-4b71012d2ca3,0.5,0.56,0.1,0.33,0.67,0.5,1.0,0.0,0.4,1.0,0.5,0.0,0.63,0.25,0.17,0.75,0.4,0.42,0.75
24085e65-3a0e-4212-8787-4d53d915072d,0.5,0.94,0.1,0.0,0.67,0.5,0.5,0.0,0.6,1.0,1.0,0.83,0.8,0.63,0.5,0.4,0.8,0.84,0.58
6e50cdc5-4341-4b8f-b5cf-32187a5f20f6,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.97,1.0
4c8500b3-19f3-47d2-b40b-c9122990fff4,0.38,0.88,0.1,0.0,0.0,0.25,0.5,0.0,0.8,1.0,1.0,0.83,0.75,0.75,0.67,0.2,0.6,0.65,0.0
5a8b265d-edad-4cac-8955-ca25f0a8b5de,0.38,0.88,0.0,0.0,0.0,0.25,0.5,0.0,0.8,1.0,0.88,0.5,0.56,0.75,0.33,0.2,1.0,0.84,0.67
2b742dee-6b86-4011-b0c4-031a9a77b697,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33,1.0,1.0,0.97,1.0
36cc4c12-6de6-47e1-9685-0c335c268c4d,0.38,0.94,0.4,0.33,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.83,0.63,1.0,0.33,0.8,1.0,0.9,0.83
5004b1f1-2f83-44e2-a1d6-e4011f01c14e,0.38,0.94,0.1,0.33,0.0,0.25,0.5,0.0,0.8,0.25,0.13,0.0,0.33,0.5,0.5,0.2,0.6,0.74,0.33
82f26a7f-79c4-4cfd-abdb-c4c24167582b,0.25,0.56,0.2,0.33,0.0,0.5,0.5,0.0,0.6,1.0,1.0,0.17,0.67,0.13,0.67,0.25,0.4,0.71,0.58
23039b57-5f0a-4331-bd84-7f998e337c5b,0.38,1.0,0.4,0.5,1.0,0.75,0.25,0.0,0.8,1.0,0.88,0.83,0.89,0.38,0.33,0.4,1.0,0.84,1.0
b82ae767-1c4c-4d91-880a-95fbe5eb585d,0.63,0.81,0.3,0.17,0.0,0.5,0.75,0.25,0.6,0.0,0.22,0.17,0.44,0.5,0.0,0.17,0.6,0.84,0.33
ea5822b3-8470-4c80-a2f3-0a62dc12cf33,0.13,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.2,1.0,0.38,0.0,0.63,0.0,0.33,0.0,0.6,0.42,0.0
511e014a-f6e8-4f34-b6aa-4db09d8910e3,0.75,0.56,0.2,0.17,0.67,0.5,1.0,0.0,1.0,0.0,1.0,0.67,0.78,0.63,0.67,1.0,1.0,0.71,0.7
8897eb80-bc6f-436f-8582-5fdc81a461af,0.38,0.38,0.1,0.33,0.67,0.25,0.5,0.0,0.8,0.75,0.88,0.67,0.44,0.63,0.67,0.25,1.0,0.68,0.6
680ddcce-987e-42bf-9c63-3740400ef3cf,0.5,0.69,0.1,0.0,0.33,0.25,0.25,0.0,0.6,0.25,0.33,0.17,0.22,0.13,0.17,0.0,0.0,0.65,0.33
c4bfa09e-af4d-4244-8399-308de5f21b18,0.63,1.0,0.3,1.0,1.0,1.0,1.0,0.75,0.8,1.0,0.88,1.0,0.89,0.5,0.17,1.0,0.6,0.94,1.0
d0f164c5-52e1-4261-b875-9ac3ef0e3268,0.5,1.0,0.4,0.83,0.0,1.0,1.0,0.63,1.0,1.0,1.0,0.83,0.88,0.63,0.83,1.0,0.8,0.81,0.92
5d252c22-8d6d-40e0-88ae-2c98a2511287,0.25,0.88,0.3,0.67,0.67,0.75,0.75,0.5,0.8,1.0,1.0,1.0,0.78,0.75,0.67,0.25,1.0,0.81,0.92
c58dc5dd-3383-4bc0-8e91-641b170e14f7,0.38,0.0,0.1,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.4,0.0,0.09
3aec50a7-e18e-4844-8bc0-b793bffc427c,0.63,1.0,0.5,0.83,1.0,0.75,0.25,0.0,0.8,1.0,1.0,1.0,0.89,0.38,0.33,1.0,1.0,0.65,0.92
f2c66bd0-4e45-48bc-9160-2576538e857d,0.63,0.81,0.4,0.67,1.0,0.75,0.5,0.0,1.0,1.0,1.0,1.0,0.75,0.63,0.33,0.6,1.0,0.81,0.83
e78db742-762b-4b4b-81a2-33d2f114c9c2,0.38,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.6,0.33,0.13,0.0,0.13,0.13,0.33,0.0,0.0,0.06,0.0
3111cb34-1be9-4f4f-829a-59cc50013e9f,0.25,0.75,0.4,0.0,0.33,0.5,1.0,0.0,1.0,1.0,0.75,0.83,0.75,0.63,0.33,0.75,1.0,0.52,0.7
aa05c6a2-6ac6-441d-82cc-b1ae77011477,0.5,0.5,0.1,0.0,0.67,0.5,0.25,0.0,0.8,1.0,0.89,1.0,0.78,0.63,0.5,0.25,0.8,0.71,0.75
b53aa5d8-6713-45b9-9cb1-2eef4e95fe68,0.63,1.0,1.0,0.83,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8,0.88,0.67,1.0,1.0,1.0,1.0
80e88d6b-d265-44aa-8ea0-f3d7d7b95c9b,0.25,1.0,0.6,1.0,1.0,0.75,1.0,0.88,1.0,1.0,1.0,0.83,0.89,0.75,1.0,1.0,1.0,0.97,1.0
2d6945f9-00f7-4e2d-96ce-d014462bc159,0.5,0.56,0.2,0.83,1.0,0.25,0.75,0.0,0.6,1.0,1.0,0.83,0.56,0.13,0.67,0.6,0.0,0.48,0.42
7035d7c6-282f-4d89-9e24-4d3b3f9d8d57,0.63,0.94,0.4,0.83,0.0,0.75,1.0,0.0,1.0,0.5,1.0,1.0,0.89,1.0,0.67,1.0,0.8,0.71,0.92
57fd5986-2e24-4d88-9b9c-1e397a5e256e,0.5,1.0,0.7,1.0,1.0,0.75,0.5,0.13,1.0,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,0.97,0.92
31fe3fa3-4c09-47f7-be32-053443dc0dd8,0.38,0.88,0.2,0.17,0.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.56,0.75,0.33,0.5,1.0,0.9,1.0
3c47a58f-378b-4ad8-a77e-b656987ee771,0.38,0.0,0.1,0.0,0.0,0.5,0.25,0.0,0.6,0.0,0.13,0.0,0.1,0.13,0.33,0.0,0.2,0.1,0.6
b9bb80cf-b660-4387-97f1-76baf31a89b5,0.5,0.69,0.1,0.33,0.33,0.5,0.5,0.0,0.8,1.0,1.0,0.67,0.75,0.75,0.5,0.8,1.0,0.84,1.0
f521a950-6750-4d98-b333-d27070d8f6f1,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,1.0,1.0,1.0,1.0
6eaa5552-59b9-47a0-a71a-98b8d260985b,0.25,0.81,0.1,0.17,0.0,0.5,0.5,0.13,0.8,1.0,0.88,0.67,0.75,0.38,0.5,0.75,0.8,0.84,0.4
e26a6513-4c08-4be2-86a3-8645de899f59,0.5,1.0,0.1,0.5,0.33,0.5,0.25,0.0,0.8,0.5,0.89,1.0,0.78,0.13,0.5,0.6,1.0,0.61,0.8
79ed0f6e-4da5-4d2e-a1b4-aa7d67577b6b,0.25,0.94,0.2,0.5,0.0,0.75,0.5,0.0,1.0,0.0,0.5,0.83,0.56,0.13,0.33,0.8,1.0,0.9,0.0
15a1735f-70fe-40f3-88cc-c225c16bf276,0.38,1.0,1.0,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.97,1.0
5d30890c-cb72-434d-9bf8-a4db752b1e41,0.5,0.94,0.3,0.83,1.0,0.5,1.0,0.0,0.6,0.0,0.63,0.83,0.75,0.0,0.33,0.75,0.8,0.87,0.83
5bea8da5-b6f9-48d4-887b-a3421dc1520d,0.38,1.0,0.4,0.83,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.89,1.0,0.83,1.0,1.0,1.0,1.0
b724d39a-a3fe-4f42-ad29-d6445b18862e,0.5,0.75,0.5,0.33,1.0,1.0,1.0,0.38,0.8,1.0,0.67,1.0,0.67,0.88,0.17,0.67,0.8,0.74,0.33
b87ba05c-e760-47fd-a4df-f10a2b237ae8,0.25,1.0,0.2,0.0,1.0,1.0,0.75,0.0,1.0,1.0,1.0,0.83,0.88,0.75,0.67,0.75,1.0,0.87,0.58
597261e9-97e3-4874-ab3c-0d977e67f1f6,0.38,0.44,0.0,0.17,0.0,0.25,0.0,0.0,0.0,0.5,0.13,0.17,0.38,0.38,0.33,0.0,0.2,0.13,0.0
ac784c48-62dc-49fc-832d-c1adca6d3563,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,1.0,1.0,1.0,1.0
2457eaf6-24de-4f61-95a8-09d2199d6466,0.75,1.0,0.9,0.83,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0
b6a329a4-484c-42d5-89fc-c336201ba66b,0.63,1.0,0.8,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0,0.88,0.67,1.0,1.0,1.0,1.0
9074691e-7c5a-4664-b5d8-cf5f142059ba,0.5,1.0,0.7,0.67,1.0,0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0
cd45f951-d016-4661-bba2-5c6deb40ec8b,0.5,0.94,0.2,0.83,1.0,0.75,1.0,0.0,1.0,1.0,1.0,0.67,0.89,0.88,0.67,0.8,1.0,0.71,0.75
d82dad83-d2c7-4e9e-b33f-f6e5abd0c8e5,0.38,0.75,0.2,0.33,0.33,0.5,0.5,0.0,0.8,1.0,1.0,0.83,0.5,0.63,0.33,0.4,0.8,0.35,0.58
1ebd60d5-5675-4c6b-9e98-7d1e54cff846,0.25,1.0,0.4,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.83,0.75,1.0,0.5,0.2,1.0,0.97,1.0
67c099fe-798b-4d80-a6e6-29ee8d889a27,0.75,1.0,0.4,0.33,0.67,1.0,0.5,0.13,1.0,0.75,1.0,1.0,1.0,1.0,0.67,0.8,1.0,0.93,0.83
ef4934f0-45aa-4985-af60-24ae808d907b,0.25,0.69,0.1,0.17,0.0,0.75,0.25,0.0,0.4,1.0,0.11,0.0,0.63,0.0,0.33,0.2,0.4,0.42,0.33
5be01f96-0a6c-425a-8fe9-3098ded2758f,0.63,1.0,0.9,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,0.9,1.0
868827b9-c667-4a4f-a645-009f6c85d41b,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,0.88,1.0,0.83,1.0,1.0,1.0,1.0
0c9f17fd-bff7-4a1a-b581-f325fa66ddab,0.63,1.0,0.9,0.67,1.0,1.0,1.0,0.88,1.0,1.0,1.0,0.83,0.88,0.88,0.5,1.0,1.0,0.87,1.0
04512503-a0f1-4df3-9752-a7a0087082cf,0.5,0.94,0.5,0.5,0.67,0.75,0.5,0.63,1.0,1.0,1.0,0.67,0.7,0.88,0.33,1.0,1.0,0.87,1.0
342b1faa-37b4-4669-b6a6-f3f14e784403,0.25,0.44,0.6,0.33,1.0,0.75,1.0,0.0,1.0,0.0,0.88,0.17,0.67,0.88,0.33,1.0,1.0,0.61,0.67
c0e23d89-d109-4fcb-9aa6-37bc37cd9684,0.5,1.0,0.9,0.5,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.67,1.0,1.0,0.5,1.0,1.0,0.94,1.0
ef705433-afd0-42b3-9d70-0dacda06986b,0.38,0.88,0.2,0.83,1.0,1.0,0.75,0.0,0.8,1.0,1.0,1.0,0.75,0.38,0.33,1.0,1.0,0.87,1.0
eb148158-6f25-4ba2-ab70-302f4d9be84d,0.25,0.56,0.2,0.33,0.0,0.25,0.5,0.0,0.6,0.0,0.75,0.5,0.38,0.0,0.5,0.0,0.2,0.65,0.42
909b048b-062e-480f-9fec-f9c886278af5,0.38,0.38,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.58
4d5d3aec-6e0f-403d-b64e-c11f8f1e848d,0.38,0.94,0.5,0.0,1.0,0.75,1.0,0.0,0.8,1.0,1.0,1.0,0.75,0.88,0.33,1.0,0.6,0.9,0.92
6970dd39-d4be-46ff-81a9-3df676252264,0.88,1.0,1.0,0.83,1.0,1.0,1.0,1.0,0.8,1.0,0.89,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0
e682f161-87f5-49a6-bbd1-acfdbd2d9c64,0.25,0.81,0.0,0.33,0.33,0.75,0.5,0.0,0.8,1.0,1.0,1.0,0.75,0.5,0.33,1.0,1.0,0.84,0.83
78b5c1d6-8f1b-4fc4-9e5e-806d522a8408,0.75,1.0,0.4,0.67,0.67,0.5,1.0,0.0,0.8,1.0,1.0,1.0,0.89,0.75,0.67,0.75,1.0,0.87,1.0
e0098c8f-8758-4eb8-94e3-9e04cacac28e,0.5,0.88,0.4,0.17,0.0,1.0,0.75,0.0,0.8,1.0,1.0,1.0,0.78,0.75,0.67,0.6,1.0,0.77,0.67
21de7f3b-759d-4d64-b276-583da59cb0f4,0.25,0.75,0.3,0.33,0.33,0.75,0.25,0.25,0.8,0.5,0.75,1.0,0.75,0.25,0.67,0.6,0.6,0.87,0.58
90da372b-e5d3-48c3-9cfe-c51ace923965,0.13,0.5,0.0,0.0,0.0,0.5,0.75,0.0,0.2,1.0,0.13,0.0,0.25,0.13,0.0,1.0,0.2,0.42,0.4
d3a4aff2-ac67-4ea2-8b10-e14d66e0a3d3,0.38,1.0,0.4,0.0,1.0,0.75,1.0,0.0,1.0,1.0,1.0,0.83,0.63,0.25,0.67,0.75,1.0,0.68,0.4
d48e8d59-918e-4720-ac54-493d8c4c2cf4,0.25,0.94,0.4,0.67,1.0,0.75,0.0,0.0,0.8,1.0,0.88,1.0,0.88,0.25,0.5,1.0,1.0,0.65,0.83
16540483-9694-4e49-9111-8e552135602c,0.63,1.0,0.4,0.5,1.0,0.5,0.25,0.0,0.8,0.5,1.0,1.0,0.88,0.38,0.5,1.0,1.0,0.68,1.0
dcf7309a-db99-4e99-8753-165d1e8e11cd,0.5,1.0,1.0,0.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,1.0,1.0,1.0,1.0
0cb0df88-b84e-4052-b40f-c76c9f7a1421,0.75,1.0,0.8,1.0,1.0,1.0,0.75,0.5,1.0,1.0,1.0,1.0,0.9,1.0,0.83,1.0,1.0,1.0,1.0
c88f64d7-54e4-4ab9-b1f7-d6baa966c430,0.25,0.88,0.2,0.0,0.0,1.0,1.0,0.13,0.8,1.0,0.22,0.33,0.44,0.13,0.33,0.6,0.8,0.81,1.0
587195b1-bc42-4c7d-b0c9-d9781ac93fc5,0.38,0.94,0.3,0.17,0.0,1.0,1.0,0.0,0.8,1.0,1.0,1.0,0.88,0.88,0.33,0.4,0.8,0.68,0.83
3efd8170-de4b-4622-8e6d-63357b228c6f,0.63,0.5,0.1,0.0,0.0,0.25,0.5,0.0,0.4,1.0,0.88,0.17,0.63,0.5,0.33,0.0,1.0,0.52,0.4
2c7e7e60-1911-48c9-b096-bdfe0bbbdd83,0.38,0.94,0.2,0.0,0.67,0.25,0.25,0.0,1.0,0.0,0.5,0.5,0.5,0.38,0.33,0.75,0.0,0.68,0.33
89f66556-52f6-4f23-a6fc-9ee52d0697d3,0.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89,1.0,0.83,1.0,1.0,1.0,1.0
bdc5d253-70a5-450a-a719-3ad1eea75c0d,0.5,0.56,0.0,0.0,0.0,0.25,0.0,0.0,0.6,1.0,0.13,0.33,0.38,0.0,0.5,1.0,1.0,0.27,0.6
1129ad00-deea-42b7-8299-28a3cdfd4023,0.25,0.81,0.4,0.0,0.0,0.75,0.75,0.0,0.4,1.0,0.88,0.67,0.5,0.0,0.33,1.0,0.2,0.48,0.0
dab23aca-9338-4810-b248-5ccdf88ded6f,0.63,1.0,0.8,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.88,1.0,0.67,1.0,1.0,1.0,1.0
b53d5b96-116a-4953-bbc0-257719bdb6a0,0.38,0.81,0.1,0.33,0.0,1.0,1.0,0.0,0.8,1.0,1.0,1.0,0.88,0.88,0.67,1.0,0.8,0.65,0.83
b070c0f2-481c-478f-83e3-f79822e96691,0.38,0.56,0.3,0.17,1.0,0.5,0.75,0.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,1.0,0.2,0.87,1.0
456023b8-c160-47b4-815a-192e5e4cade7,0.38,0.88,0.4,0.0,0.33,0.5,1.0,0.0,0.8,1.0,1.0,0.67,0.63,0.5,0.67,0.25,1.0,0.71,0.67
61957ab7-cd59-4157-821b-a9de9691aa47,0.5,1.0,0.4,0.83,1.0,0.75,0.25,0.0,0.8,0.5,1.0,1.0,0.89,0.38,0.5,1.0,1.0,0.68,1.0
476dc4fc-f497-4662-bdab-c6a8032853e5,0.38,0.63,0.1,0.0,0.0,0.25,0.25,0.0,0.6,1.0,0.0,0.0,0.5,0.0,0.17,0.8,0.2,0.0,0.75
361dc771-1a7d-45d3-a96b-d647f81ea5d6,0.38,0.19,0.0,0.17,0.0,0.75,0.25,0.13,0.6,1.0,0.75,0.0,0.5,0.63,0.33,0.0,0.8,0.52,0.0
c73586bc-5868-446c-af10-d16121fed1cc,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,0.97,1.0
ab7f08e2-e53f-4068-ad7a-ecabf72820c3,0.5,0.88,0.2,0.17,0.0,0.5,0.5,0.25,1.0,1.0,1.0,0.67,0.78,0.38,0.5,0.6,0.6,0.58,1.0
b9eb9b0d-4fa5-477b-84ac-baf840329f1e,0.5,0.94,0.2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.89,1.0,0.5,0.75,1.0,0.97,0.6
cb5a751a-679c-44db-8b7c-429a3a6752bf,0.5,1.0,0.7,1.0,0.67,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.75,0.8,1.0,1.0
38b0fdef-1e52-4847-9301-e184c62f81f9,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fde26585-e3fd-4ce8-9c02-bba4c8161a66,0.63,1.0,0.4,0.5,0.67,0.75,1.0,0.5,1.0,1.0,1.0,1.0,0.88,1.0,0.5,1.0,1.0,0.9,1.0
cb0776ab-c5a1-4585-b480-7bd8180e4638,0.63,0.94,0.2,0.17,0.0,0.5,0.5,0.0,0.8,1.0,0.75,1.0,0.88,0.88,0.5,0.6,0.6,0.84,1.0
8a27c431-7ab8-4c96-8629-6fa91068b13b,0.63,0.63,0.0,0.17,1.0,0.0,0.75,0.0,0.4,1.0,0.0,0.0,0.38,0.13,0.33,0.0,0.0,0.65,1.0
c8b2d7ad-3eb2-4482-88bb-4dc52b6ba465,0.5,0.56,0.3,0.83,0.0,0.75,0.75,0.25,0.6,0.0,0.5,1.0,0.67,0.13,0.5,1.0,0.4,0.52,1.0
eac4c8d3-eabb-4c69-bd1a-222b9227b3db,0.75,1.0,0.5,0.83,1.0,0.75,1.0,0.25,1.0,1.0,1.0,0.83,0.89,1.0,0.67,1.0,1.0,1.0,1.0
1a0d2e15-e9d3-4c24-9884-4b496415afaa,0.38,0.75,0.7,0.5,0.33,1.0,1.0,0.25,1.0,1.0,1.0,0.83,0.78,0.5,0.5,1.0,1.0,0.71,0.92
f5bd7893-35ef-4bac-9436-0efb6aaf2826,0.38,0.5,0.0,0.33,0.33,0.25,0.75,0.0,0.6,1.0,0.13,0.0,0.38,0.0,0.0,0.2,0.2,0.23,0.83
944ba2a9-1201-4830-9f10-acccff910ad5,0.5,0.5,0.3,0.17,0.67,0.5,0.25,0.0,0.8,0.5,0.56,1.0,0.75,0.13,0.33,0.2,0.2,0.42,0.83
f53ccab0-776b-4d0d-956d-d26f27af94e6,0.5,0.88,0.5,0.83,0.0,1.0,1.0,0.38,1.0,1.0,1.0,1.0,0.75,0.63,0.67,0.75,0.6,0.87,1.0
7727770f-ef78-4263-83be-b19c53df664d,0.4,0.69,0.4,0.33,1.0,0.5,0.5,0.38,1.0,1.0,1.0,0.67,0.63,0.75,0.5,0.6,1.0,0.81,0.83
ee4b5f53-ca04-4a5c-8997-24d02232b7af,0.38,0.94,0.3,0.33,0.33,1.0,0.5,0.0,0.8,1.0,0.78,0.67,0.56,0.88,0.17,0.4,1.0,0.87,0.33
805b4213-0f7c-4750-ae17-55ebb8fbf85f,0.5,0.56,0.4,0.17,0.67,0.5,0.5,0.0,0.8,1.0,0.88,1.0,0.5,0.38,0.17,0.5,0.2,0.71,0.5
8c2b0268-c2ab-4d76-84ed-fb672277f4d1,0.6,0.19,0.2,0.5,1.0,0.5,0.5,0.0,0.8,0.0,1.0,1.0,0.7,0.13,0.83,0.6,0.8,0.48,0.42
bccc259d-ba61-43f1-8d33-8d83538da254,0.38,1.0,0.2,0.0,0.33,1.0,1.0,0.0,1.0,1.0,0.88,0.83,0.63,1.0,0.5,0.4,0.2,0.81,0.6
54f7884e-f314-4573-8af0-7b8474e06661,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75e17787-024c-4231-ba95-8f9d5f4024a1,0.38,0.88,0.2,0.33,0.33,0.5,0.5,0.0,0.8,0.5,0.44,0.67,0.56,0.5,0.33,0.6,1.0,0.77,0.5
ba94e935-20c4-4931-9270-bd80d2933649,0.38,0.81,0.3,0.17,0.0,0.25,0.5,0.25,0.8,1.0,1.0,0.5,0.6,0.63,0.5,0.8,0.8,0.84,0.67
b8e42821-909e-45e8-9932-277049a6cf7e,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0,1.0
5d22b0a7-5b69-4460-9772-77e5bc56ea92,0.5,0.94,0.4,0.67,0.33,0.75,0.25,0.0,0.8,1.0,1.0,0.83,0.88,0.38,0.5,1.0,1.0,0.68,1.0
d5337d02-3dd7-43f7-b1b3-04fc4002ad23,0.75,0.75,0.5,0.0,0.67,0.75,0.5,0.0,0.8,1.0,0.78,1.0,0.78,0.88,0.5,1.0,0.6,0.87,0.83
4c9077ed-f412-4b49-a0b1-067ce5e4e34d,0.88,1.0,0.6,0.83,1.0,0.75,1.0,0.5,1.0,1.0,1.0,1.0,0.88,1.0,0.83,1.0,1.0,1.0,1.0
68849735-3245-4fde-83b0-2416d9c17917,0.38,0.88,0.1,0.0,0.33,0.5,0.5,0.0,0.8,0.0,0.38,0.67,0.56,0.0,0.33,1.0,0.4,0.61,1.0
590ac789-0f24-4d6b-a5e8-a0451904e0b3,0.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89,1.0,1.0,1.0,1.0,1.0,1.0
dfb8fff9-87fa-4397-91db-c6fe8fd9ed2b,0.63,1.0,0.9,0.83,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.83,0.88,1.0,0.67,1.0,1.0,0.9,1.0
befcd39a-039b-4b9e-828d-2517fa5e787d,0.38,1.0,0.6,0.67,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.89,0.88,0.67,1.0,1.0,0.9,1.0
9b074e17-a522-429b-a9f1-fe373c62e6a7,0.8,1.0,0.7,1.0,1.0,1.0,1.0,0.63,0.8,1.0,1.0,1.0,1.0,1.0,0.67,0.8,1.0,0.94,1.0
81e58639-2e6b-4215-9330-a647fdbf8d9f,0.63,1.0,0.3,0.83,0.33,0.75,0.5,0.0,0.8,1.0,1.0,1.0,0.88,0.25,0.5,1.0,0.8,0.97,0.8
1d1a4aa5-2c6b-47f3-a880-85299dfb6fea,0.75,1.0,0.7,0.67,0.67,0.75,1.0,0.13,1.0,1.0,1.0,0.67,0.75,0.88,0.67,1.0,1.0,0.97,1.0
3c3995a5-ba21-4577-b500-32d90f6fe2d6,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97,1.0
1fcee472-648c-47dc-8de5-68e090e77e26,0.25,0.88,0.0,0.17,0.33,0.75,0.5,0.0,0.8,1.0,1.0,0.83,0.63,0.75,0.33,0.75,0.8,0.9,0.67
258927e2-bd71-4831-9a0a-092fff37bd7a,0.63,1.0,0.5,0.83,1.0,1.0,1.0,0.63,1.0,1.0,0.86,0.83,0.75,0.75,0.67,1.0,1.0,0.61,0.64
68d8bd76-60d4-4a6a-9df3-4baeb7ced475,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.03,0.2
ba05eb66-67b5-42cf-925c-7b6151c7364d,0.38,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20a159c4-f060-4205-83e6-7b0d78f77691,0.25,0.88,0.0,0.5,1.0,0.5,0.25,0.63,0.4,1.0,1.0,1.0,0.75,0.75,0.33,0.75,0.6,0.9,0.75
1d9bdf4c-ae08-4719-ba6c-93370b14a246,0.5,0.81,0.1,0.17,0.0,0.0,0.25,0.0,1.0,1.0,0.88,0.0,0.38,0.63,0.17,0.0,0.2,0.42,0.83
5c35f7cf-d464-4982-ae8e-44aee5f23d57,0.25,1.0,0.4,0.67,0.67,0.5,0.25,0.38,1.0,1.0,1.0,0.67,0.78,0.75,0.5,0.8,0.8,0.87,1.0
d1ed4c7a-5d7f-4233-930f-8fcb1a6b922e,0.38,0.88,0.1,0.17,0.0,0.75,0.5,0.0,1.0,1.0,1.0,0.83,0.75,0.63,0.67,0.25,0.0,0.87,1.0
6aecf879-c351-4a48-bd93-4e1664209aef,0.25,1.0,0.7,0.17,0.67,1.0,0.75,0.0,1.0,1.0,1.0,1.0,0.67,0.88,0.67,0.8,1.0,0.71,1.0
b8ab1ed6-7803-43fb-bb89-3b6ebb83bbe2,0.5,1.0,0.6,0.17,1.0,0.75,1.0,0.25,1.0,1.0,1.0,0.83,0.78,1.0,0.67,0.6,1.0,0.81,1.0
9ac8bb70-d3bd-44a0-8ec6-a245f941eab8,0.5,0.81,0.4,0.17,0.33,0.5,0.5,0.0,0.8,0.75,0.78,0.83,0.56,0.75,0.17,0.33,0.6,0.81,0.42
c70b52b7-9f21-4615-a0c4-efd8e77042c0,0.25,0.75,0.2,0.0,0.0,0.25,0.25,0.0,0.6,0.0,0.5,0.67,0.63,0.13,0.33,0.25,0.2,0.55,0.58
78cb6a27-4d14-4962-b91d-60c9e3c0f363,0.4,0.81,0.3,0.17,1.0,0.75,1.0,0.0,0.6,1.0,1.0,0.83,0.89,0.88,0.5,1.0,0.8,0.9,1.0
